portfolio_id,client_id,portfolio_name,start_date,status,intial_investment
50,2563,Education Fund,2024-05-21,Inactive,41662
500,4906,Growth Fund,2024-12-22,Closed,109129
5000,1635,Education Fund,2024-05-07,Inactive,8071
5001,3824,Emergency,2025-01-14,Closed,82265
5002,4811,Education Fund,2024-12-12,Active,164657
5003,5455,Emergency,2024-12-07,Inactive,69777
5004,858,Growth Fund,2025-02-26,Closed,6907
5005,906,High-Yield,2024-05-31,Inactive,41331
5006,1579,Retirement Plan,2024-12-14,Closed,101178
5007,1974,Growth Fund,2024-11-11,Inactive,105227
5008,3931,Retirement Plan,2024-09-16,Active,179083
5009,3818,Retirement Plan,2024-08-30,Active,161711
501,140,High-Yield,2024-12-18,Inactive,3224
5010,5161,High-Yield,2024-10-01,Active,131608
5011,1376,Emergency,2024-10-16,Closed,141196
5012,4662,Emergency,2024-06-12,Closed,102550
5013,2607,High-Yield,2025-04-04,Active,57852
5014,4580,Retirement Plan,2025-04-04,Active,85906
5015,6059,High-Yield,2024-05-13,Inactive,157648
5016,5904,Retirement Plan,2024-12-08,Inactive,138158
5017,2315,Emergency,2024-08-01,Active,79823
5018,4248,Education Fund,2024-09-14,Closed,153551
5019,6476,High-Yield,2025-03-16,Inactive,116934
502,3950,Education Fund,2025-01-17,Closed,166191
5020,737,High-Yield,2024-12-18,Inactive,177044
5021,427,Retirement Plan,2025-02-14,Closed,42808
5022,5563,Emergency,2024-10-11,Inactive,191650
5023,6088,Growth Fund,2024-12-23,Active,52933
5024,733,High-Yield,2024-08-09,Closed,181783
5025,2705,High-Yield,2024-06-17,Closed,7953
5026,5803,Growth Fund,2024-12-24,Active,31081
5027,1920,Retirement Plan,2024-12-09,Active,48293
5028,1574,Growth Fund,2024-08-21,Active,7316
5029,852,Education Fund,2025-01-12,Active,183987
503,201,Education Fund,2024-08-16,Closed,152786
5030,2836,Education Fund,2024-08-01,Inactive,150764
5031,4931,High-Yield,2025-03-02,Closed,3848
5032,617,High-Yield,2025-02-27,Active,31350
5033,1444,Growth Fund,2025-02-25,Active,51103
5034,4858,Growth Fund,2024-10-11,Inactive,153055
5035,1935,Education Fund,2024-10-29,Closed,184690
5036,3906,Growth Fund,2025-01-28,Inactive,114424
5037,453,Emergency,2024-07-07,Closed,109080
5038,5416,High-Yield,2024-08-26,Active,189289
5039,1578,Retirement Plan,2024-12-12,Inactive,173727
504,6243,Education Fund,2024-06-04,Closed,12420
5040,1500,High-Yield,2024-10-17,Inactive,184510
5041,2267,Retirement Plan,2024-04-12,Closed,6260
5042,5049,Education Fund,2024-06-07,Active,113686
5043,2648,High-Yield,2024-09-19,Inactive,148073
5044,3429,Retirement Plan,2025-02-16,Active,56998
5045,2325,High-Yield,2025-03-03,Closed,120603
5046,3270,High-Yield,2024-09-13,Inactive,69680
5047,3557,Retirement Plan,2024-12-31,Closed,117151
5048,4390,High-Yield,2024-07-01,Inactive,130059
5049,6996,Education Fund,2024-10-15,Inactive,100397
505,6254,Retirement Plan,2024-12-02,Active,81906
5050,6869,High-Yield,2025-01-07,Inactive,86673
5051,6368,High-Yield,2025-01-22,Active,119343
5052,686,High-Yield,2024-11-05,Closed,50426
5053,5298,Education Fund,2024-07-24,Active,108626
5054,4831,Growth Fund,2024-08-12,Closed,165702
5055,2594,Emergency,2025-03-19,Inactive,40060
5056,3153,Education Fund,2025-02-11,Active,115331
5057,6036,High-Yield,2024-08-28,Inactive,178186
5058,5378,Growth Fund,2024-06-08,Closed,160939
5059,4288,High-Yield,2025-02-04,Active,4997
506,5161,Growth Fund,2024-07-07,Active,165872
5060,627,Education Fund,2024-12-10,Active,78033
5061,784,High-Yield,2024-08-05,Closed,48665
5062,1043,Education Fund,2024-05-07,Inactive,146086
5063,4724,High-Yield,2024-05-17,Active,180661
5064,2325,Emergency,2024-12-20,Active,84062
5065,6023,Growth Fund,2024-10-19,Active,105317
5066,3369,High-Yield,2024-07-16,Closed,158462
5067,105,Emergency,2024-05-25,Active,186467
5068,5540,Growth Fund,2024-12-31,Closed,119684
5069,3668,Emergency,2025-01-01,Active,75615
507,3322,Retirement Plan,2025-01-07,Active,154831
5070,662,Growth Fund,2024-07-03,Closed,43844
5071,3624,Growth Fund,2024-08-22,Inactive,166925
5072,4991,Growth Fund,2025-02-08,Closed,120303
5073,6540,Education Fund,2025-03-12,Active,160261
5074,5,Emergency,2025-03-10,Active,33894
5075,2667,High-Yield,2025-02-27,Closed,37061
5076,6263,Emergency,2024-11-04,Inactive,83910
5077,1831,Emergency,2024-07-27,Closed,93297
5078,473,Growth Fund,2025-02-28,Inactive,37370
5079,3240,Education Fund,2024-06-09,Inactive,25653
508,532,Retirement Plan,2024-09-08,Inactive,76772
5080,6012,Education Fund,2025-03-19,Closed,99952
5081,668,Retirement Plan,2024-06-23,Closed,139516
5082,4285,High-Yield,2025-02-22,Inactive,31327
5083,2125,High-Yield,2024-08-19,Closed,154123
5084,847,High-Yield,2024-04-23,Inactive,21319
5085,606,High-Yield,2025-02-27,Closed,28900
5086,3142,Emergency,2024-04-29,Inactive,103672
5087,6385,Growth Fund,2024-04-19,Inactive,179672
5088,2720,Emergency,2024-10-29,Active,29881
5089,3186,Growth Fund,2024-07-15,Closed,186660
509,5188,Education Fund,2024-12-16,Active,59587
5090,5614,Education Fund,2024-05-20,Active,164587
5091,4470,Emergency,2025-02-01,Closed,163868
5092,3174,High-Yield,2024-05-08,Closed,71678
5093,2973,Growth Fund,2025-03-22,Active,63575
5094,1046,Emergency,2024-04-28,Inactive,142771
5095,3114,Growth Fund,2025-02-27,Inactive,195323
5096,4918,Retirement Plan,2024-10-17,Active,35362
5097,6772,High-Yield,2024-11-05,Active,93982
5098,724,Education Fund,2025-04-09,Closed,37695
5099,2675,Growth Fund,2024-06-16,Inactive,28514
51,3683,Retirement Plan,2024-08-29,Inactive,61827
510,6311,Emergency,2025-04-03,Closed,183490
5100,4047,Retirement Plan,2025-01-30,Active,96105
5101,81,Retirement Plan,2024-05-27,Inactive,61058
5102,4980,High-Yield,2024-10-09,Active,6025
5103,6438,Emergency,2025-02-24,Closed,170163
5104,3719,High-Yield,2024-06-27,Inactive,49639
5105,2180,Emergency,2024-07-25,Closed,77412
5106,1765,High-Yield,2024-11-30,Closed,161030
5107,1246,High-Yield,2025-03-18,Active,37112
5108,4171,Growth Fund,2024-07-05,Closed,52676
5109,363,Growth Fund,2024-08-29,Closed,22050
511,1337,Growth Fund,2024-09-19,Inactive,46729
5110,5958,Growth Fund,2024-11-04,Closed,146317
5111,6428,High-Yield,2025-03-12,Inactive,76871
5112,5408,Growth Fund,2024-08-26,Active,81856
5113,2008,Education Fund,2025-02-13,Active,60031
5114,6121,Education Fund,2024-07-06,Active,103198
5115,78,High-Yield,2024-11-02,Active,98738
5116,3729,Education Fund,2024-05-24,Inactive,13706
5117,2057,Retirement Plan,2024-08-16,Active,118567
5118,2495,Emergency,2025-03-04,Inactive,135516
5119,2723,Emergency,2024-08-13,Active,140883
512,6433,Growth Fund,2025-02-27,Closed,142292
5120,263,High-Yield,2025-03-15,Inactive,53918
5121,3962,Emergency,2025-02-07,Closed,14585
5122,3670,High-Yield,2024-08-07,Closed,114101
5123,690,High-Yield,2025-03-13,Active,86743
5124,2866,Retirement Plan,2024-05-21,Inactive,26432
5125,1535,High-Yield,2024-06-07,Closed,176565
5126,237,Emergency,2024-12-20,Inactive,42843
5127,1306,Retirement Plan,2024-10-18,Closed,65766
5128,102,Emergency,2024-06-11,Closed,68540
5129,4202,Emergency,2024-12-03,Inactive,102695
513,2665,Emergency,2024-09-01,Active,53940
5130,2042,Education Fund,2024-07-02,Inactive,146685
5131,5032,Emergency,2025-01-03,Inactive,58948
5132,1187,Education Fund,2025-03-16,Inactive,63195
5133,824,Growth Fund,2024-10-24,Inactive,135231
5134,6008,Growth Fund,2024-12-08,Closed,199126
5135,4441,Education Fund,2024-11-20,Inactive,36104
5136,1544,Emergency,2024-04-30,Inactive,24786
5137,3463,Growth Fund,2024-05-06,Inactive,88668
5138,2097,High-Yield,2025-04-03,Closed,116880
5139,2503,High-Yield,2024-05-11,Closed,194143
514,4726,Emergency,2024-04-17,Active,23894
5140,6480,Education Fund,2024-11-26,Active,78839
5141,5252,High-Yield,2025-01-01,Closed,29559
5142,3931,Growth Fund,2025-01-27,Closed,165975
5143,1738,High-Yield,2024-06-28,Active,77240
5144,5602,High-Yield,2024-05-16,Inactive,185352
5145,669,Education Fund,2024-10-09,Inactive,125119
5146,5797,High-Yield,2025-03-08,Active,133585
5147,6387,Growth Fund,2025-02-20,Closed,145800
5148,1237,Retirement Plan,2024-06-10,Closed,158318
5149,2170,Emergency,2024-05-21,Closed,100781
515,4347,Growth Fund,2025-02-02,Closed,192482
5150,6880,Education Fund,2025-02-25,Closed,34644
5151,4749,Emergency,2024-08-10,Closed,42933
5152,5124,Growth Fund,2024-07-03,Active,195259
5153,2424,Retirement Plan,2024-08-04,Active,139009
5154,6011,Retirement Plan,2025-01-22,Active,134557
5155,1376,High-Yield,2025-01-17,Closed,143559
5156,3010,Education Fund,2024-05-07,Closed,157524
5157,70,Retirement Plan,2024-10-25,Active,35482
5158,1568,Retirement Plan,2025-02-24,Active,55812
5159,3531,Retirement Plan,2024-12-23,Closed,191121
516,5464,Retirement Plan,2024-09-01,Closed,91359
5160,3735,Retirement Plan,2024-07-23,Inactive,23514
5161,6054,Education Fund,2025-03-28,Active,171757
5162,4007,Growth Fund,2025-01-29,Inactive,149809
5163,1000,High-Yield,2024-06-11,Closed,102828
5164,4599,Retirement Plan,2024-08-30,Closed,102606
5165,5890,Education Fund,2025-03-11,Active,42477
5166,2887,Education Fund,2024-06-22,Closed,156010
5167,1889,Education Fund,2025-03-01,Inactive,134039
5168,5739,High-Yield,2024-07-05,Closed,191747
5169,6699,Education Fund,2025-02-13,Active,146668
517,2645,Emergency,2025-03-19,Active,162702
5170,2386,Retirement Plan,2024-08-20,Inactive,129036
5171,5552,Emergency,2025-03-24,Inactive,74799
5172,4677,Retirement Plan,2025-01-07,Inactive,91382
5173,6391,Emergency,2024-05-03,Active,117282
5174,2063,Education Fund,2024-07-21,Closed,35524
5175,3308,Education Fund,2024-06-16,Closed,71799
5176,5529,Education Fund,2024-07-19,Closed,73782
5177,253,Retirement Plan,2025-04-01,Closed,82283
5178,6054,Education Fund,2024-04-12,Inactive,66474
5179,2123,High-Yield,2024-10-19,Active,104814
518,6330,Growth Fund,2024-11-24,Inactive,140100
5180,6605,High-Yield,2024-09-02,Active,141142
5181,298,Retirement Plan,2024-12-11,Closed,7714
5182,3132,Education Fund,2024-09-15,Closed,78322
5183,6684,Retirement Plan,2024-04-28,Inactive,24111
5184,2018,High-Yield,2025-01-08,Active,119023
5185,6456,Growth Fund,2025-03-03,Active,7833
5186,2080,Emergency,2025-03-03,Active,165233
5187,2058,Education Fund,2024-06-26,Inactive,32447
5188,4305,Growth Fund,2024-04-26,Closed,2724
5189,3827,Retirement Plan,2025-01-28,Active,193480
519,2005,Retirement Plan,2024-08-20,Active,198466
5190,2475,Education Fund,2025-02-24,Inactive,178731
5191,6450,Education Fund,2024-05-15,Closed,91738
5192,3409,Growth Fund,2024-12-09,Active,100050
5193,1009,Emergency,2025-04-05,Inactive,135749
5194,5571,High-Yield,2024-12-17,Closed,116715
5195,6103,Retirement Plan,2024-05-07,Active,186457
5196,6948,Retirement Plan,2025-01-01,Closed,28048
5197,6430,Growth Fund,2024-10-25,Closed,198002
5198,5007,Education Fund,2024-05-13,Inactive,41062
5199,2355,High-Yield,2024-11-27,Active,31189
52,1875,Education Fund,2024-05-10,Inactive,15568
520,527,Retirement Plan,2025-03-21,Active,29896
5200,2237,Growth Fund,2024-08-20,Active,39523
5201,6613,Education Fund,2024-08-05,Closed,120716
5202,2607,Education Fund,2024-07-28,Closed,32831
5203,2493,Growth Fund,2024-09-30,Active,84356
5204,4104,Retirement Plan,2024-12-08,Closed,189505
5205,92,High-Yield,2024-11-04,Closed,74098
5206,448,High-Yield,2024-12-27,Active,186484
5207,6452,Education Fund,2025-03-31,Inactive,80835
5208,6405,Education Fund,2024-07-21,Inactive,127262
5209,5126,Emergency,2025-02-14,Inactive,66761
521,6258,High-Yield,2025-03-14,Active,93108
5210,3749,High-Yield,2024-07-13,Closed,76708
5211,187,Emergency,2025-04-01,Active,146547
5212,6782,Retirement Plan,2024-11-07,Inactive,139384
5213,2477,Retirement Plan,2025-01-02,Active,188786
5214,5146,High-Yield,2024-09-21,Closed,5776
5215,6141,Retirement Plan,2024-11-01,Closed,131769
5216,5539,Growth Fund,2024-04-25,Closed,33280
5217,3254,Education Fund,2024-10-27,Inactive,101281
5218,1374,Emergency,2024-12-02,Closed,121039
5219,1300,High-Yield,2025-01-15,Active,151122
522,6006,Emergency,2024-06-23,Inactive,71535
5220,716,Emergency,2024-07-22,Inactive,10704
5221,1454,Emergency,2024-06-09,Closed,131661
5222,3279,Emergency,2024-07-22,Closed,57549
5223,3140,Education Fund,2025-01-21,Closed,64570
5224,3649,Education Fund,2024-05-17,Active,45998
5225,1640,Growth Fund,2024-11-28,Closed,16471
5226,5071,Emergency,2024-08-05,Closed,26885
5227,946,Growth Fund,2024-05-15,Inactive,1754
5228,2062,Growth Fund,2024-05-31,Active,33972
5229,6026,Growth Fund,2024-06-29,Inactive,104634
523,4527,High-Yield,2025-03-22,Closed,163899
5230,5030,High-Yield,2024-10-31,Inactive,50791
5231,3143,Retirement Plan,2024-07-22,Inactive,161868
5232,772,Growth Fund,2025-01-14,Active,155629
5233,5752,Retirement Plan,2025-03-05,Closed,185934
5234,2904,Retirement Plan,2025-01-22,Active,191005
5235,3291,Emergency,2024-07-11,Closed,125219
5236,4834,High-Yield,2024-04-11,Active,40068
5237,3174,Retirement Plan,2024-06-04,Inactive,87280
5238,114,Growth Fund,2024-11-03,Inactive,34599
5239,5494,Emergency,2025-01-11,Closed,48273
524,6405,Emergency,2024-10-08,Closed,123257
5240,4229,High-Yield,2024-12-11,Active,118115
5241,6686,High-Yield,2024-04-24,Inactive,133403
5242,4630,Retirement Plan,2024-05-07,Inactive,169247
5243,3373,Growth Fund,2024-10-09,Active,181766
5244,2028,Emergency,2025-03-21,Inactive,178478
5245,392,Emergency,2024-05-28,Closed,91682
5246,2460,Growth Fund,2024-06-17,Inactive,158870
5247,6555,Emergency,2024-11-21,Closed,57752
5248,4328,Education Fund,2024-05-28,Inactive,149636
5249,4107,High-Yield,2024-10-27,Closed,119739
525,1395,High-Yield,2025-04-06,Active,75809
5250,1786,High-Yield,2024-12-07,Inactive,49782
5251,2534,Education Fund,2025-03-15,Inactive,190045
5252,6949,Retirement Plan,2024-07-29,Closed,191234
5253,4598,Growth Fund,2024-05-26,Inactive,25282
5254,3221,High-Yield,2025-01-22,Closed,20202
5255,3556,Growth Fund,2024-09-27,Closed,157504
5256,443,Retirement Plan,2025-03-14,Closed,61091
5257,6720,Growth Fund,2024-11-14,Inactive,127077
5258,4720,Retirement Plan,2024-09-30,Inactive,123060
5259,4931,Growth Fund,2024-09-06,Closed,150303
526,2080,Retirement Plan,2024-09-03,Inactive,64593
5260,3073,High-Yield,2025-02-07,Active,187953
5261,873,High-Yield,2024-08-28,Inactive,67912
5262,1732,Retirement Plan,2024-05-23,Active,190338
5263,1581,Emergency,2024-10-13,Closed,52363
5264,2601,Growth Fund,2025-01-09,Closed,71752
5265,6585,High-Yield,2024-08-20,Active,135370
5266,5499,Growth Fund,2024-10-25,Active,161005
5267,6447,Emergency,2024-06-07,Inactive,177482
5268,163,Emergency,2025-03-19,Closed,105734
5269,4420,High-Yield,2024-08-08,Active,83208
527,2213,Education Fund,2024-12-11,Inactive,94286
5270,6088,High-Yield,2025-03-22,Closed,37781
5271,4571,Growth Fund,2024-10-27,Inactive,23377
5272,1182,High-Yield,2024-10-01,Active,196089
5273,3630,Education Fund,2024-11-18,Closed,120752
5274,5106,Emergency,2024-06-10,Closed,51634
5275,4145,Retirement Plan,2024-08-25,Active,74598
5276,2157,Education Fund,2024-10-16,Closed,174163
5277,24,Growth Fund,2024-10-28,Inactive,31864
5278,2499,Education Fund,2024-04-26,Closed,56750
5279,474,High-Yield,2024-05-26,Active,141261
528,2808,Education Fund,2024-12-01,Active,55386
5280,1701,High-Yield,2024-08-20,Active,71707
5281,2720,Education Fund,2024-05-29,Closed,48117
5282,2840,Growth Fund,2024-09-16,Closed,107838
5283,4991,High-Yield,2024-05-29,Inactive,4441
5284,1313,Retirement Plan,2024-10-05,Closed,120479
5285,2743,Emergency,2025-01-15,Closed,164615
5286,671,Education Fund,2024-10-11,Closed,150038
5287,6305,Retirement Plan,2025-02-14,Active,126491
5288,2301,Growth Fund,2025-01-29,Closed,79772
5289,4044,Education Fund,2025-01-17,Closed,195171
529,119,High-Yield,2024-09-08,Inactive,197950
5290,5529,Growth Fund,2025-03-02,Active,36234
5291,4757,Growth Fund,2024-10-07,Closed,21077
5292,5229,Growth Fund,2024-12-31,Active,26493
5293,235,Emergency,2025-02-14,Active,90927
5294,5347,High-Yield,2025-02-26,Inactive,18212
5295,6032,Retirement Plan,2024-07-19,Inactive,112433
5296,1338,Growth Fund,2024-09-08,Inactive,31169
5297,2330,Emergency,2025-03-15,Inactive,141621
5298,6046,Education Fund,2024-09-26,Inactive,3393
5299,5026,Emergency,2024-10-25,Active,44937
53,5412,Retirement Plan,2024-10-29,Closed,60483
530,5608,Growth Fund,2024-06-11,Active,180716
5300,2581,Retirement Plan,2024-07-10,Active,157800
5301,1458,High-Yield,2024-06-18,Active,66162
5302,5308,Retirement Plan,2024-10-05,Closed,52469
5303,506,Retirement Plan,2025-03-29,Active,182968
5304,167,Retirement Plan,2024-06-18,Inactive,197056
5305,5786,Retirement Plan,2025-03-11,Active,124487
5306,3185,Education Fund,2024-07-31,Closed,155173
5307,5444,Emergency,2024-12-28,Inactive,154242
5308,259,Growth Fund,2024-08-29,Inactive,192795
5309,6928,Emergency,2024-11-03,Active,71050
531,6720,Education Fund,2025-04-05,Active,72410
5310,3337,Growth Fund,2024-05-15,Active,146373
5311,1772,High-Yield,2025-03-01,Closed,195445
5312,6205,Emergency,2024-08-20,Active,69156
5313,686,High-Yield,2025-01-12,Closed,162079
5314,2061,High-Yield,2024-05-21,Inactive,1092
5315,5485,Education Fund,2024-10-06,Closed,182613
5316,6455,High-Yield,2024-06-08,Active,28540
5317,6935,Retirement Plan,2025-02-19,Active,10546
5318,4032,Retirement Plan,2024-08-19,Closed,167158
5319,6344,Education Fund,2024-12-17,Active,146607
532,3058,High-Yield,2024-08-14,Inactive,32052
5320,4001,Education Fund,2024-08-31,Closed,13152
5321,6544,Growth Fund,2024-07-04,Inactive,97764
5322,1579,Growth Fund,2024-05-21,Active,77103
5323,5008,Growth Fund,2024-08-21,Inactive,18952
5324,5644,Education Fund,2025-03-23,Active,36377
5325,5116,Growth Fund,2024-11-12,Closed,167758
5326,6168,Retirement Plan,2024-06-24,Inactive,59507
5327,76,Emergency,2025-02-11,Active,170623
5328,6110,Growth Fund,2024-04-25,Inactive,77712
5329,4140,Emergency,2024-05-16,Closed,98176
533,172,Education Fund,2024-08-24,Active,22556
5330,5004,Emergency,2025-01-07,Inactive,51043
5331,3424,Education Fund,2024-12-16,Active,74536
5332,5023,Education Fund,2025-01-16,Closed,44112
5333,230,Growth Fund,2025-01-20,Inactive,67260
5334,4648,Growth Fund,2024-09-20,Closed,78887
5335,2726,Growth Fund,2025-03-03,Closed,81740
5336,1081,High-Yield,2024-11-08,Inactive,46402
5337,1187,Education Fund,2025-02-19,Active,30922
5338,6747,Education Fund,2024-07-26,Active,54854
5339,6473,Emergency,2024-06-30,Closed,2356
534,5836,Emergency,2025-04-01,Active,122329
5340,2746,High-Yield,2024-06-12,Inactive,185805
5341,158,Emergency,2024-10-13,Closed,9993
5342,4928,Growth Fund,2025-02-25,Active,4938
5343,3836,Retirement Plan,2024-07-01,Inactive,106754
5344,1534,Education Fund,2024-09-01,Inactive,65697
5345,6543,Emergency,2024-07-10,Inactive,104525
5346,73,High-Yield,2024-10-23,Active,2780
5347,1169,High-Yield,2024-10-13,Closed,103948
5348,5180,High-Yield,2024-04-11,Active,159550
5349,1429,Education Fund,2024-07-06,Inactive,23356
535,6767,Education Fund,2025-03-24,Closed,135028
5350,197,Growth Fund,2024-09-05,Closed,191538
5351,1224,Education Fund,2024-08-04,Active,190252
5352,763,Emergency,2024-05-01,Active,169806
5353,5001,Growth Fund,2025-01-02,Active,192454
5354,78,Growth Fund,2025-01-09,Active,99888
5355,2707,Retirement Plan,2025-04-06,Closed,30581
5356,156,Growth Fund,2024-10-21,Inactive,86062
5357,4280,Emergency,2025-02-01,Inactive,155840
5358,5894,Retirement Plan,2024-05-21,Inactive,24971
5359,2540,High-Yield,2024-09-25,Inactive,74043
536,4279,Emergency,2024-08-21,Inactive,143132
5360,1825,High-Yield,2025-01-28,Inactive,156855
5361,2206,Education Fund,2024-12-15,Closed,35246
5362,3097,Education Fund,2024-12-09,Closed,53928
5363,6865,Growth Fund,2024-05-11,Inactive,16135
5364,343,Education Fund,2024-12-25,Active,45557
5365,3757,Growth Fund,2025-03-14,Closed,78314
5366,3802,Growth Fund,2025-02-26,Closed,192270
5367,5072,High-Yield,2024-06-28,Active,92493
5368,5289,High-Yield,2024-09-03,Closed,46643
5369,2005,Education Fund,2025-03-23,Inactive,17629
537,4111,High-Yield,2025-02-27,Closed,25874
5370,4020,Education Fund,2024-07-17,Closed,137677
